image_id,filename,filepath,anomaly_class,triage_label,is_anomaly,maintenance_priority,width,height,image_mode,pixel_mean,pixel_std,split
17508,17508.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17508.jpg,No-Anomaly,Normal,0,Low,24,40,L,155.23854166666666,24.484994851403663,train
8664,8664.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8664.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,176.440625,19.003470506095503,train
10550,10550.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10550.jpg,No-Anomaly,Normal,0,Low,24,40,L,62.641666666666666,3.1896207541893684,train
8104,8104.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8104.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,190.34166666666667,33.44345248159778,train
11634,11634.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11634.jpg,No-Anomaly,Normal,0,Low,24,40,L,104.19583333333334,19.22171036368917,train
15120,15120.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15120.jpg,No-Anomaly,Normal,0,Low,24,40,L,176.47916666666666,10.6702264567763,train
18572,18572.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18572.jpg,No-Anomaly,Normal,0,Low,24,40,L,159.63645833333334,7.339400233665592,train
12459,12459.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12459.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.37604166666668,16.260036931023986,train
12116,12116.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12116.jpg,No-Anomaly,Normal,0,Low,24,40,L,132.171875,9.279605809751565,train
12313,12313.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12313.jpg,No-Anomaly,Normal,0,Low,24,40,L,156.06979166666667,13.90774379461303,train
12764,12764.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12764.jpg,No-Anomaly,Normal,0,Low,24,40,L,121.13333333333334,13.654476270521043,train
7413,7413.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7413.jpg,Cracking,Anomaly Detected,1,High,24,40,L,127.93645833333333,30.456545614858076,train
5394,5394.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5394.jpg,Cell,Anomaly Detected,1,High,24,40,L,123.68541666666667,6.50120147816711,train
9916,9916.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9916.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,161.75,34.55409406519966,train
10563,10563.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10563.jpg,No-Anomaly,Normal,0,Low,24,40,L,91.96666666666667,9.815746985782024,train
4821,4821.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4821.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,173.53125,15.254680378083968,train
17897,17897.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17897.jpg,No-Anomaly,Normal,0,Low,24,40,L,118.10208333333334,22.156498196384483,train
4518,4518.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4518.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,169.54791666666668,30.397090661109697,train
12770,12770.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12770.jpg,No-Anomaly,Normal,0,Low,24,40,L,150.69166666666666,32.82140328945258,train
15875,15875.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15875.jpg,No-Anomaly,Normal,0,Low,24,40,L,180.88854166666667,29.535802320346694,train
13697,13697.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13697.jpg,No-Anomaly,Normal,0,Low,24,40,L,178.31145833333332,17.8405517115717,train
5589,5589.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5589.jpg,Cell,Anomaly Detected,1,High,24,40,L,134.66875,10.453401684180768,train
6883,6883.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6883.jpg,Hot-Spot,Anomaly Detected,1,High,24,40,L,161.38020833333334,21.43114516982073,train
19177,19177.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19177.jpg,No-Anomaly,Normal,0,Low,24,40,L,126.95208333333333,14.314612137942202,train
10474,10474.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10474.jpg,No-Anomaly,Normal,0,Low,24,40,L,201.89895833333333,11.210356026829118,train
1703,1703.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1703.jpg,Diode,Anomaly Detected,1,High,24,40,L,151.95208333333332,14.348264842588303,train
12593,12593.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12593.jpg,No-Anomaly,Normal,0,Low,24,40,L,179.71041666666667,20.601059232307826,train
4078,4078.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4078.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,140.64479166666666,14.251311122370362,train
14811,14811.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14811.jpg,No-Anomaly,Normal,0,Low,24,40,L,175.75208333333333,9.540865823379042,train
3575,3575.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3575.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,207.771875,18.805391531447615,train
16362,16362.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16362.jpg,No-Anomaly,Normal,0,Low,24,40,L,178.81145833333332,17.093885174917492,train
8390,8390.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8390.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,142.53854166666667,10.99813307823638,train
8068,8068.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8068.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,185.18020833333333,21.496846279317282,train
1548,1548.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1548.jpg,Diode,Anomaly Detected,1,High,24,40,L,111.41145833333333,41.08102352311341,train
11928,11928.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11928.jpg,No-Anomaly,Normal,0,Low,24,40,L,162.303125,17.869282029068067,train
17571,17571.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17571.jpg,No-Anomaly,Normal,0,Low,24,40,L,157.84166666666667,14.674947946150345,train
16512,16512.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16512.jpg,No-Anomaly,Normal,0,Low,24,40,L,170.15416666666667,27.73293738449323,train
3718,3718.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3718.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,191.16875,10.139170253896518,train
19382,19382.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19382.jpg,No-Anomaly,Normal,0,Low,24,40,L,75.05416666666666,6.971010159144003,train
12216,12216.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12216.jpg,No-Anomaly,Normal,0,Low,24,40,L,164.10625,16.48077043923716,train
14816,14816.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14816.jpg,No-Anomaly,Normal,0,Low,24,40,L,182.93333333333334,24.122727296518985,train
2181,2181.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2181.jpg,Diode,Anomaly Detected,1,High,24,40,L,199.99270833333333,20.40958080163,train
2690,2690.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2690.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,147.465625,11.595835532324022,train
18542,18542.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18542.jpg,No-Anomaly,Normal,0,Low,24,40,L,88.22916666666667,9.468235455399748,train
12627,12627.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12627.jpg,No-Anomaly,Normal,0,Low,24,40,L,174.86354166666666,33.033838773646394,train
11131,11131.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11131.jpg,No-Anomaly,Normal,0,Low,24,40,L,95.53541666666666,13.770998958913216,train
8082,8082.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8082.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,236.29479166666667,16.629904475770868,train
12979,12979.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12979.jpg,No-Anomaly,Normal,0,Low,24,40,L,192.41979166666667,15.28240491403749,train
12533,12533.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12533.jpg,No-Anomaly,Normal,0,Low,24,40,L,154.90104166666666,11.168948723205654,train
7638,7638.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7638.jpg,Cracking,Anomaly Detected,1,High,24,40,L,156.790625,22.588688993447768,train
12690,12690.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12690.jpg,No-Anomaly,Normal,0,Low,24,40,L,100.928125,5.810554389876093,train
19843,19843.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19843.jpg,No-Anomaly,Normal,0,Low,24,40,L,147.2875,15.540359082616677,train
3369,3369.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3369.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,166.91354166666667,14.03610760229715,train
10871,10871.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10871.jpg,No-Anomaly,Normal,0,Low,24,40,L,169.0125,14.391398255555297,train
2337,2337.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2337.jpg,Diode,Anomaly Detected,1,High,24,40,L,148.94895833333334,17.723821627448107,train
9771,9771.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9771.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,150.08854166666666,19.092086983178763,train
7636,7636.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7636.jpg,Cracking,Anomaly Detected,1,High,24,40,L,117.834375,31.290285127486055,train
1070,1070.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1070.jpg,Diode,Anomaly Detected,1,High,24,40,L,147.34375,19.883320126951467,train
1707,1707.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1707.jpg,Diode,Anomaly Detected,1,High,24,40,L,91.59479166666667,14.256116156697935,train
18783,18783.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18783.jpg,No-Anomaly,Normal,0,Low,24,40,L,132.04583333333332,32.86119772577108,train
5831,5831.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5831.jpg,Cell,Anomaly Detected,1,High,24,40,L,156.75416666666666,17.167131365069576,train
14013,14013.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14013.jpg,No-Anomaly,Normal,0,Low,24,40,L,107.57291666666667,14.453549730996496,train
2382,2382.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2382.jpg,Diode,Anomaly Detected,1,High,24,40,L,183.23958333333334,23.815980625616117,train
9127,9127.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9127.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,180.534375,16.128548240910433,train
16234,16234.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16234.jpg,No-Anomaly,Normal,0,Low,24,40,L,197.596875,11.749246014150936,train
16168,16168.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16168.jpg,No-Anomaly,Normal,0,Low,24,40,L,176.96770833333332,11.746275959423503,train
18511,18511.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18511.jpg,No-Anomaly,Normal,0,Low,24,40,L,169.70833333333334,11.902045225739801,train
7375,7375.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7375.jpg,Cracking,Anomaly Detected,1,High,24,40,L,151.04375,34.31827383874127,train
19046,19046.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19046.jpg,No-Anomaly,Normal,0,Low,24,40,L,170.58958333333334,17.653561250534946,train
4265,4265.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4265.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,84.890625,18.719684259517884,train
19909,19909.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19909.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.77083333333334,6.961918986330006,train
16413,16413.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16413.jpg,No-Anomaly,Normal,0,Low,24,40,L,187.65,14.009014954664016,train
3482,3482.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3482.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,152.15833333333333,13.644364424756308,train
11135,11135.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11135.jpg,No-Anomaly,Normal,0,Low,24,40,L,109.51770833333333,11.707889921541394,train
15936,15936.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15936.jpg,No-Anomaly,Normal,0,Low,24,40,L,194.18645833333332,8.970764086181877,train
12350,12350.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12350.jpg,No-Anomaly,Normal,0,Low,24,40,L,185.2125,14.157766199157265,train
5385,5385.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5385.jpg,Cell,Anomaly Detected,1,High,24,40,L,136.55729166666666,18.261093915706798,train
4322,4322.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4322.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,187.16770833333334,24.390486511102313,train
16107,16107.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16107.jpg,No-Anomaly,Normal,0,Low,24,40,L,167.515625,16.265305792577085,train
17928,17928.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17928.jpg,No-Anomaly,Normal,0,Low,24,40,L,144.1625,16.195827973586287,train
4020,4020.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4020.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,184.49791666666667,20.103585807670953,train
5803,5803.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5803.jpg,Cell,Anomaly Detected,1,High,24,40,L,196.63020833333334,21.52343015854886,train
784,784.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\784.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,189.54791666666668,26.857141272413728,train
19869,19869.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19869.jpg,No-Anomaly,Normal,0,Low,24,40,L,140.38020833333334,7.921372984312582,train
14813,14813.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14813.jpg,No-Anomaly,Normal,0,Low,24,40,L,125.08229166666666,7.671545025716608,train
16105,16105.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16105.jpg,No-Anomaly,Normal,0,Low,24,40,L,113.12708333333333,3.956863213841939,train
12282,12282.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12282.jpg,No-Anomaly,Normal,0,Low,24,40,L,203.78020833333332,41.565668725803796,train
6974,6974.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6974.jpg,Cracking,Anomaly Detected,1,High,24,40,L,134.00416666666666,26.18909568196063,train
12512,12512.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12512.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.34791666666666,14.457401356850253,train
11531,11531.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11531.jpg,No-Anomaly,Normal,0,Low,24,40,L,135.62916666666666,19.45502246993191,train
363,363.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\363.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,214.55208333333334,25.99141276126384,train
701,701.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\701.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,133.70208333333332,34.78419773872022,train
3081,3081.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3081.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,107.00729166666666,10.674880412988111,train
12899,12899.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12899.jpg,No-Anomaly,Normal,0,Low,24,40,L,202.36666666666667,9.886909133911479,train
870,870.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\870.jpg,Diode-Multi,Anomaly Detected,1,Critical,24,40,L,173.31979166666667,32.661215913627544,train
8760,8760.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8760.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,165.48958333333334,21.25681008115726,train
15495,15495.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15495.jpg,No-Anomaly,Normal,0,Low,24,40,L,167.21666666666667,7.460795682916281,train
16000,16000.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16000.jpg,No-Anomaly,Normal,0,Low,24,40,L,202.68541666666667,10.25604475385397,train
12558,12558.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12558.jpg,No-Anomaly,Normal,0,Low,24,40,L,160.94166666666666,17.855051028272705,train
14467,14467.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14467.jpg,No-Anomaly,Normal,0,Low,24,40,L,166.03229166666668,16.917015563674262,train
251,251.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\251.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,225.16666666666666,23.388817959776322,train
54,54.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\54.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,186.88854166666667,27.233501770918064,train
8102,8102.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8102.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,167.12916666666666,11.836911870876158,train
15469,15469.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15469.jpg,No-Anomaly,Normal,0,Low,24,40,L,190.81041666666667,7.8349840348522015,train
2595,2595.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2595.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,110.84375,15.548598627234332,train
